,id_a,distancia
1489,EF90436,3
1490,EF102874,1
1491,EF136997,2
1492,EF118094,2
1493,EF106351,3
1494,EF159519,3
1495,EF67961,57
1496,EF138767,3
1497,EF14106,3
1498,EF63886,3
1499,EF110604,3
1500,EF53883,3
1501,EF34669,2
1502,EF98358,3
1503,EF98240,3
1504,EF124825,3
1505,EG49782,3
1506,EG29062,3
1507,EG49074,3
1508,EG15569,2
1509,EG43533,3
1510,EG34050,3
1511,EG35980,3
1512,EG11262,3
1513,EH400222,1
1514,BL312167,3
1515,EH685294,2
1516,BL356373,2
1517,EH923185,3
1518,EH8095,64
1519,EH752729,2
1520,EH598211,3
1521,EH1031298,3
1522,EH739114,4
1523,EH798962,2
1524,EH983263,3
1525,EH1111696,2
1526,EH13299,2
1527,EH420678,2
1528,EH786932,3
1529,EH508866,4
1530,EH885489,2
1531,EH689956,2
1532,EH779010,4
1533,EH614549,2
1534,EH478153,2
1535,EH761251,3
1536,EH129975,3
1537,EH592030,2
1538,EH796719,3
1539,EH593695,4
1540,EH388012,2
1541,EH485155,1
1542,EH868685,64
1543,EH584196,3
1544,EH463531,2
1545,EH300191,3
1546,EH379523,2
1547,EH955241,3
1548,EH1003414,3
1549,EH702326,4
1550,EH23024,3
1551,BL410157,2
1552,EH23574,2
1553,EH113803,3
1554,DE238076,3
1555,EH569953,2
1556,EH531118,1
1557,EH550387,29
1558,EH705163,10
1559,EH813719,4
1560,EH648327,3
1561,EH797901,2
1562,EH1022320,1
1563,EH822502,3
1564,EH383993,25
1565,EH1102728,6
1566,EH945756,3
1567,EH572779,3
1568,EH199203,3
1569,EH94909,3
1570,EH545176,63
1571,EH30122,3
1572,EH962805,2
1573,EH760533,3
1574,EH117333,1
1575,EH735423,2
1576,EH931844,43
1577,EH894435,2
1578,EH589910,3
1579,EH748492,2
1580,EH789300,2
1581,EH774078,3
1582,EH831610,3
1583,DH36371,64
1584,EH182194,3
1585,AL171422,2
1586,EH885053,2
1587,EH332822,3
1588,EH149981,1
1589,EH794598,2
1590,EH118102,3
1591,EH801684,3
1592,EH137010,3
1593,EH170043,2
1594,EH840431,4
1595,EH39550,3
1596,CA47394,2
1597,EH275385,2
1598,EH205448,4
1599,EH1059094,1
1600,EH865368,1
1601,EH828028,1
1602,EH993726,3
1603,EH587109,3
1604,EH387673,3
1605,EH455295,3
1606,EH480190,64
1607,EH771873,2
1608,EH857088,2
1609,EH615877,3
1610,EH424113,2
1611,EH809138,3
1612,EH632884,1
1613,EH816488,3
1614,EH704876,2
1615,EH947302,3
1616,EH463850,4
1617,EH643552,5
1618,EH124118,3
1619,EH440569,3
1620,EL52758,2
1621,EH739533,1
1622,EH899455,5
1623,EH489264,64
1624,EH83783,3
1625,EH778847,4
1626,EH749452,3
1627,EJ27216,2
1628,EJ17762,1
1629,EJ22714,3
1630,EK17484,2
1631,EL56145,1
1632,BR139203,4
1633,EL75612,3
1634,EL18640,2
1635,EL65532,3
1636,EL12814,1
1637,BC53252,2
1638,EL64594,1
1639,EL5042,1
1640,EL67641,1
1641,EL73119,3
1642,EL14158,2
1643,EL66587,2
1644,EM11024,2
1645,EM101196,1
1646,EM111915,1
1647,EM108969,2
1648,EM64385,2
1649,EM12130,2
1650,EM89373,2
1651,EM106061,2
1652,EM92900,3
1653,EM71139,2
1654,EM25387,2
1655,EM77245,1
1656,EM27889,3
1657,EM102531,3
1658,EM106163,4
1659,EM18552,3
1660,EN52597,2
1661,EN58253,2
1662,EN37650,3
1663,EN64307,3
1664,EN57186,1
1665,EN12297,2
1666,EN12177,2
1667,EN52012,4
1668,EN34580,3
1669,EN61586,3
1670,EN51400,1
1671,EN59534,2
1672,EP67826,3
1673,EP35093,14
1674,EP57842,2
1675,EP53109,3
1676,EP43276,3
1677,EP54477,2
1678,BL238850,3
1679,EP98109,2
1680,EP76905,3
1681,EP76584,2
1682,EP12857,14
1683,EP55777,2
1684,EP73708,3
1685,EP21403,2
1686,EB44689,2
1687,ER22102,2
1688,ER28517,3
1689,ER34738,2
1690,ER22271,2
1691,ER28312,2
1692,ER27156,3
1693,ES22568,2
1694,ES15637,2
1695,ES19161,1
1696,ES6531,2
1697,ES4819,5
1698,ES23461,3
